station_number,area_code,parameter,valid_start,valid_end,value,unit,statistic,instantaneous,level,qc_valid_minutes,qc_valid_minutes_start,qc_valid_minutes_end
27045,QLD_PT023,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
27045,QLD_PT023,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
27045,QLD_PT023,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
27045,QLD_PT023,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
27045,QLD_PT023,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
27045,QLD_PT023,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,170.0,1452193500,1452203700
27045,QLD_PT023,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,27.0,1452203700,1452205320
27045,QLD_PT023,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,98.0,1452205320,1452211200
27045,QLD_PT023,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
27045,QLD_PT023,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
27045,QLD_PT023,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
27045,QLD_PT023,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
27045,QLD_PT023,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
27045,QLD_PT023,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
27045,QLD_PT023,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
27045,QLD_PT023,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
27045,QLD_PT023,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
27045,QLD_PT023,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
27045,QLD_PT023,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
27045,QLD_PT023,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
27045,QLD_PT023,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
27045,QLD_PT023,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
27054,QLD_PT066,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
27054,QLD_PT066,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
27054,QLD_PT066,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
27054,QLD_PT066,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
27054,QLD_PT066,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
27054,QLD_PT066,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
27054,QLD_PT066,PRCP,1452196800,1452197400,0.0,mm,sum,False,SFC,115.0,1452193500,1452200400
27054,QLD_PT066,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,60.0,1452200400,1452204000
27054,QLD_PT066,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,60.0,1452204000,1452207600
27054,QLD_PT066,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,60.0,1452207600,1452211200
27054,QLD_PT066,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
27054,QLD_PT066,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
27054,QLD_PT066,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
27054,QLD_PT066,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
27054,QLD_PT066,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
27054,QLD_PT066,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
27054,QLD_PT066,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
27054,QLD_PT066,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
27054,QLD_PT066,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
27054,QLD_PT066,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
27054,QLD_PT066,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
27054,QLD_PT066,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
27054,QLD_PT066,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
27054,QLD_PT066,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
27058,QLD_PT098,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
27058,QLD_PT098,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
27058,QLD_PT098,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
27058,QLD_PT098,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
27058,QLD_PT098,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
27058,QLD_PT098,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
27058,QLD_PT098,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,278.0,1452193500,1452207420
27058,QLD_PT098,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,174.0,1452207420,1452211200
27058,QLD_PT098,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
27058,QLD_PT098,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
27058,QLD_PT098,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
27058,QLD_PT098,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
27058,QLD_PT098,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
27058,QLD_PT098,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
27058,QLD_PT098,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
27058,QLD_PT098,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
27058,QLD_PT098,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
27058,QLD_PT098,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
27058,QLD_PT098,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
27058,QLD_PT098,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
27058,QLD_PT098,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
27058,QLD_PT098,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
27073,QLD_PT068,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
27073,QLD_PT068,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
27073,QLD_PT068,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
27073,QLD_PT068,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
27073,QLD_PT068,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
27073,QLD_PT068,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
27073,QLD_PT068,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,170.0,1452193500,1452203700
27073,QLD_PT068,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,118.0,1452203700,1452207600
27073,QLD_PT068,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,121.0,1452207600,1452211200
27073,QLD_PT068,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
27073,QLD_PT068,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
27073,QLD_PT068,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
27073,QLD_PT068,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
27073,QLD_PT068,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
27073,QLD_PT068,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
27073,QLD_PT068,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
27073,QLD_PT068,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
27073,QLD_PT068,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
27073,QLD_PT068,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
27073,QLD_PT068,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
27073,QLD_PT068,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
27073,QLD_PT068,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
27073,QLD_PT068,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
28004,QLD_PT143,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
28004,QLD_PT143,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
28004,QLD_PT143,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
28004,QLD_PT143,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
28004,QLD_PT143,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
28004,QLD_PT143,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
28004,QLD_PT143,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,169.0,1452193500,1452203640
28004,QLD_PT143,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,114.0,1452203640,1452207600
28004,QLD_PT143,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,194.0,1452207600,1452211200
28004,QLD_PT143,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
28004,QLD_PT143,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
28004,QLD_PT143,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
28004,QLD_PT143,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
28004,QLD_PT143,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
28004,QLD_PT143,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
28004,QLD_PT143,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
28004,QLD_PT143,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
28004,QLD_PT143,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
28004,QLD_PT143,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
28004,QLD_PT143,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
28004,QLD_PT143,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
28004,QLD_PT143,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
28004,QLD_PT143,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
28008,QLD_PT117,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
28008,QLD_PT117,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
28008,QLD_PT117,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
28008,QLD_PT117,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
28008,QLD_PT117,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
28008,QLD_PT117,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
28008,QLD_PT117,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,130.0,1452193500,1452201300
28008,QLD_PT117,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,161.0,1452201300,1452207540
28008,QLD_PT117,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,260.0,1452205920,1452211200
28008,QLD_PT117,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
28008,QLD_PT117,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
28008,QLD_PT117,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
28008,QLD_PT117,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
28008,QLD_PT117,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
28008,QLD_PT117,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
28008,QLD_PT117,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
28008,QLD_PT117,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
28008,QLD_PT117,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
28008,QLD_PT117,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
28008,QLD_PT117,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
28008,QLD_PT117,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
28008,QLD_PT117,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
28008,QLD_PT117,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
29038,QLD_PT111,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
29038,QLD_PT111,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
29038,QLD_PT111,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
29038,QLD_PT111,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
29038,QLD_PT111,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
29038,QLD_PT111,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
29038,QLD_PT111,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,131.0,1452193500,1452201360
29038,QLD_PT111,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,167.0,1452201360,1452207600
29038,QLD_PT111,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,239.0,1452207600,1452211200
29038,QLD_PT111,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
29038,QLD_PT111,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
29038,QLD_PT111,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
29038,QLD_PT111,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
29038,QLD_PT111,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
29038,QLD_PT111,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
29038,QLD_PT111,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
29038,QLD_PT111,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
29038,QLD_PT111,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
29038,QLD_PT111,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
29038,QLD_PT111,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
29038,QLD_PT111,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
29038,QLD_PT111,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
29038,QLD_PT111,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
29058,QLD_PT108,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
29058,QLD_PT108,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
29058,QLD_PT108,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
29058,QLD_PT108,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
29058,QLD_PT108,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
29058,QLD_PT108,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
29058,QLD_PT108,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,175.0,1452193500,1452204000
29058,QLD_PT108,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,60.0,1452204000,1452207600
29058,QLD_PT108,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,60.0,1452207600,1452211200
29058,QLD_PT108,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
29058,QLD_PT108,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
29058,QLD_PT108,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
29058,QLD_PT108,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
29058,QLD_PT108,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
29058,QLD_PT108,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
29058,QLD_PT108,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
29058,QLD_PT108,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
29058,QLD_PT108,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
29058,QLD_PT108,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
29058,QLD_PT108,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
29058,QLD_PT108,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
29058,QLD_PT108,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
29058,QLD_PT108,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
29063,QLD_PT140,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
29063,QLD_PT140,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
29063,QLD_PT140,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
29063,QLD_PT140,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
29063,QLD_PT140,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
29063,QLD_PT140,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
29063,QLD_PT140,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,287.0,1452193500,1452207540
29063,QLD_PT140,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,275.0,1452207540,1452211200
29063,QLD_PT140,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
29063,QLD_PT140,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
29063,QLD_PT140,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
29063,QLD_PT140,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
29063,QLD_PT140,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
29063,QLD_PT140,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
29063,QLD_PT140,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
29063,QLD_PT140,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
29063,QLD_PT140,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
29063,QLD_PT140,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
29063,QLD_PT140,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
29063,QLD_PT140,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
29063,QLD_PT140,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
29063,QLD_PT140,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
29077,QLD_PT051,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
29077,QLD_PT051,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
29077,QLD_PT051,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
29077,QLD_PT051,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
29077,QLD_PT051,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
29077,QLD_PT051,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
29077,QLD_PT051,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,130.0,1452193500,1452201300
29077,QLD_PT051,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,177.0,1452201300,1452207600
29077,QLD_PT051,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,212.0,1452207600,1452211200
29077,QLD_PT051,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
29077,QLD_PT051,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
29077,QLD_PT051,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
29077,QLD_PT051,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
29077,QLD_PT051,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
29077,QLD_PT051,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
29077,QLD_PT051,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
29077,QLD_PT051,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
29077,QLD_PT051,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
29077,QLD_PT051,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
29077,QLD_PT051,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
29077,QLD_PT051,PRCP,1452250800,1452251400,0.0,mm,sum,False,SFC,60.0,1452250800,1452254400
29077,QLD_PT051,PRCP,1452254400,1452255000,0.0,mm,sum,False,SFC,60.0,1452254400,1452258000
29077,QLD_PT051,PRCP,1452258000,1452258600,0.0,mm,sum,False,SFC,60.0,1452258000,1452261600
29127,QLD_PT018,PRCP,1452175200,1452175800,0.0,mm,sum,False,SFC,60.0,1452175200,1452178800
29127,QLD_PT018,PRCP,1452178800,1452179400,0.0,mm,sum,False,SFC,60.0,1452178800,1452182400
29127,QLD_PT018,PRCP,1452182400,1452183000,0.0,mm,sum,False,SFC,60.0,1452182400,1452186000
29127,QLD_PT018,PRCP,1452186000,1452186600,0.0,mm,sum,False,SFC,60.0,1452186000,1452189600
29127,QLD_PT018,PRCP,1452189600,1452190200,0.0,mm,sum,False,SFC,60.0,1452189600,1452193200
29127,QLD_PT018,PRCP,1452193200,1452193800,0.0,mm,sum,False,SFC,5.0,1452193200,1452193500
29127,QLD_PT018,PRCP,1452200400,1452201000,0.0,mm,sum,False,SFC,169.0,1452193500,1452203640
29127,QLD_PT018,PRCP,1452204000,1452204600,0.0,mm,sum,False,SFC,27.0,1452203640,1452205260
29127,QLD_PT018,PRCP,1452207600,1452208200,0.0,mm,sum,False,SFC,99.0,1452205260,1452211200
29127,QLD_PT018,PRCP,1452211200,1452211800,0.0,mm,sum,False,SFC,60.0,1452211200,1452214800
29127,QLD_PT018,PRCP,1452214800,1452215400,0.0,mm,sum,False,SFC,60.0,1452214800,1452218400
29127,QLD_PT018,PRCP,1452218400,1452219000,0.0,mm,sum,False,SFC,60.0,1452218400,1452222000
29127,QLD_PT018,PRCP,1452222000,1452222600,0.0,mm,sum,False,SFC,60.0,1452222000,1452225600
29127,QLD_PT018,PRCP,1452225600,1452226200,0.0,mm,sum,False,SFC,60.0,1452225600,1452229200
29127,QLD_PT018,PRCP,1452229200,1452229800,0.0,mm,sum,False,SFC,60.0,1452229200,1452232800
29127,QLD_PT018,PRCP,1452232800,1452233400,0.0,mm,sum,False,SFC,60.0,1452232800,1452236400
29127,QLD_PT018,PRCP,1452236400,1452237000,0.0,mm,sum,False,SFC,60.0,1452236400,1452240000
29127,QLD_PT018,PRCP,1452240000,1452240600,0.0,mm,sum,False,SFC,60.0,1452240000,1452243600
29127,QLD_PT018,PRCP,1452243600,1452244200,0.0,mm,sum,False,SFC,60.0,1452243600,1452247200
29127,QLD_PT018,PRCP,1452247200,1452247800,0.0,mm,sum,False,SFC,60.0,1452247200,1452250800
